age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
43,3,0,3,no,350,no,no,1,6,5,437,1,-1,0,0,no
38,0,0,0,no,20,yes,no,1,6,5,402,1,-1,0,0,no
58,4,0,0,no,1667,yes,yes,1,6,5,85,1,-1,0,0,no
57,2,0,3,no,345,yes,no,1,6,5,125,1,-1,0,0,no
32,8,0,0,no,10,yes,no,1,6,5,501,4,-1,0,0,no
56,1,0,1,no,830,yes,yes,1,6,5,1201,1,-1,0,0,yes
58,0,2,3,no,29,yes,no,1,6,5,253,1,-1,0,0,no
60,5,2,0,no,545,yes,no,1,6,5,1030,1,-1,0,0,yes
37,2,0,1,no,8730,yes,no,1,6,5,149,1,-1,0,0,no
46,2,2,1,no,477,yes,no,1,6,5,114,1,-1,0,0,no
27,3,0,0,no,4,yes,no,1,6,5,243,1,-1,0,0,no
43,0,0,0,no,1205,yes,no,1,6,5,769,2,-1,0,0,no
32,2,1,0,no,0,yes,yes,1,6,5,135,3,-1,0,0,no
40,3,1,0,no,263,yes,no,1,6,5,231,1,-1,0,0,no
38,3,0,0,no,1,no,no,1,6,5,76,1,-1,0,0,no
34,0,0,0,no,283,no,yes,1,6,5,199,1,-1,0,0,no
47,0,0,2,no,206,yes,no,1,6,5,152,1,-1,0,0,no
42,9,0,2,no,17,yes,no,1,6,5,124,1,-1,0,0,no
48,2,0,0,no,141,yes,yes,1,6,5,424,1,-1,0,0,no
29,6,1,1,no,16,yes,no,1,6,5,43,1,-1,0,0,no
50,4,0,0,no,206,yes,no,1,6,5,154,1,-1,0,0,no
52,2,0,3,no,7,no,no,1,6,5,203,2,-1,0,0,no
50,1,0,1,no,0,no,no,1,6,5,326,1,-1,0,0,no
58,5,0,1,no,0,no,no,1,6,5,393,1,-1,0,0,no
46,0,2,2,no,1927,yes,no,1,6,5,241,3,-1,0,0,no
38,2,0,0,no,284,yes,no,1,6,5,483,1,-1,0,0,no
46,0,0,0,no,1660,yes,no,1,6,5,259,1,-1,0,0,no
32,4,1,0,no,406,yes,no,1,6,5,227,1,-1,0,0,no
51,0,0,2,no,230,yes,no,1,6,5,673,1,-1,0,0,no
39,3,1,0,no,-25,yes,no,1,6,5,576,1,-1,0,0,no
48,3,0,0,no,182,yes,no,1,6,5,180,2,-1,0,0,no
36,7,0,1,no,1169,yes,no,1,6,5,168,2,-1,0,0,no
34,3,2,0,no,67,yes,no,1,6,5,90,1,-1,0,0,no
40,2,0,0,no,77,no,no,1,6,5,505,1,-1,0,0,no
43,8,0,0,no,0,yes,no,1,6,5,245,1,-1,0,0,no
52,0,2,2,no,55,yes,yes,1,6,5,186,1,-1,0,0,no
33,2,0,0,yes,72,yes,no,1,6,5,623,1,-1,0,0,no
49,1,1,1,no,163,yes,no,1,6,5,496,3,-1,0,0,no
32,1,1,1,no,151,yes,no,1,6,5,118,1,-1,0,0,no
39,3,1,0,no,113,yes,no,1,6,5,342,1,-1,0,0,no
40,0,0,0,no,0,yes,no,1,6,5,225,1,-1,0,0,no
38,2,1,1,no,9,yes,no,1,6,5,185,3,-1,0,0,no
43,1,0,0,no,375,yes,no,1,6,5,196,2,-1,0,0,no
39,4,0,0,no,1142,yes,no,1,6,5,276,1,-1,0,0,no
54,0,0,2,no,2102,yes,no,1,6,5,76,1,-1,0,0,no
38,2,1,1,no,4325,yes,no,1,6,5,87,1,-1,0,0,no
40,0,0,0,no,217,yes,no,1,6,5,195,1,-1,0,0,no
55,3,0,0,no,131,yes,no,1,6,5,744,1,-1,0,0,no
42,1,0,1,no,1680,yes,no,1,6,5,765,1,-1,0,0,no
39,0,0,0,no,0,yes,no,1,6,5,262,1,-1,0,0,no
40,0,0,2,no,46,yes,no,1,6,5,119,1,-1,0,0,no
32,0,0,0,no,320,yes,no,1,6,5,198,2,-1,0,0,no
55,3,0,0,no,183,yes,no,1,6,5,150,1,-1,0,0,no
45,0,0,0,no,39,no,no,1,6,5,241,1,-1,0,0,no
35,1,1,1,no,560,yes,no,1,6,5,181,1,-1,0,0,no
58,2,2,0,no,469,no,no,1,6,5,196,1,-1,0,0,no
35,3,0,0,no,530,yes,no,1,6,5,149,1,-1,0,0,no
49,4,0,2,no,61,yes,no,1,6,5,246,1,-1,0,0,no
34,2,1,1,no,242,yes,no,1,6,5,112,1,-1,0,0,no
36,0,0,0,no,139,yes,no,1,6,5,309,2,-1,0,0,no
24,6,1,0,no,0,yes,no,1,6,5,278,1,-1,0,0,no
34,2,0,0,no,367,yes,no,1,6,5,140,1,-1,0,0,no
51,3,2,0,no,228,yes,no,1,6,5,136,1,-1,0,0,no
39,2,1,3,no,45248,yes,no,1,6,5,1623,1,-1,0,0,yes
50,6,0,3,no,-84,yes,no,1,6,5,101,1,-1,0,0,no
32,4,1,0,no,310,yes,no,1,6,5,144,1,-1,0,0,no
42,0,0,3,no,132,yes,no,1,6,5,238,1,-1,0,0,no
50,2,0,0,no,797,yes,no,1,6,5,354,1,-1,0,0,no
40,4,0,0,no,71,no,no,1,6,5,79,1,-1,0,0,no
46,1,2,3,no,2,yes,no,1,6,5,187,1,-1,0,0,no
37,1,0,1,no,231,yes,yes,1,6,5,451,2,-1,0,0,no
34,0,0,0,no,270,yes,yes,1,6,5,159,1,-1,0,0,no
44,0,0,0,no,274,yes,yes,1,6,5,409,1,-1,0,0,no
40,3,1,0,no,-109,yes,yes,1,6,5,170,1,-1,0,0,no
37,2,0,0,no,1,yes,no,1,6,5,608,1,-1,0,0,yes
33,0,1,0,yes,-60,no,no,1,6,5,243,1,-1,0,0,no
35,0,0,0,no,89,yes,no,1,6,5,145,2,-1,0,0,no
58,0,2,0,no,-11,no,no,1,6,5,112,1,-1,0,0,no
39,0,0,2,no,0,yes,no,1,6,5,262,2,-1,0,0,no
43,0,0,0,no,-509,yes,no,1,6,5,124,1,-1,0,0,no
39,8,0,2,no,408,yes,no,1,6,5,53,1,-1,0,0,no
36,4,1,2,no,58,yes,no,1,6,5,134,1,-1,0,0,no
57,5,1,0,no,1640,no,yes,1,6,5,204,4,-1,0,0,no
36,3,1,0,no,20,yes,no,1,6,5,186,1,-1,0,0,no
50,0,0,2,no,71,yes,no,1,6,5,678,1,-1,0,0,no
55,0,0,0,no,52,yes,no,1,6,5,182,1,-1,0,0,no
44,6,0,1,no,292,yes,no,1,6,5,162,1,-1,0,0,no
44,4,2,0,no,424,yes,no,1,6,5,27,1,-1,0,0,no
39,9,1,2,no,109,yes,no,1,6,5,699,3,-1,0,0,no
46,0,0,3,no,1044,yes,no,1,6,5,43,1,-1,0,0,no
39,0,0,0,no,983,yes,no,1,6,5,97,1,-1,0,0,no
34,3,0,0,no,869,no,no,1,6,5,1677,1,-1,0,0,yes
40,0,0,2,no,668,yes,no,1,6,5,283,2,-1,0,0,no
50,1,0,1,no,964,yes,no,1,6,5,323,1,-1,0,0,no
31,1,1,0,no,301,yes,no,1,6,5,82,1,-1,0,0,no
37,3,1,0,no,140,yes,no,1,6,5,310,1,-1,0,0,no
39,1,1,0,no,1877,yes,no,1,6,5,185,1,-1,0,0,no
51,0,0,2,no,1127,yes,no,1,6,5,47,1,-1,0,0,no
41,2,0,0,no,871,yes,no,1,6,5,145,1,-1,0,0,no
41,2,0,0,no,767,yes,yes,1,6,5,204,1,-1,0,0,no
43,0,0,0,no,0,no,no,1,6,5,187,1,-1,0,0,no
30,4,1,0,no,209,yes,no,1,6,5,30,2,-1,0,0,no
54,1,2,2,no,0,no,no,1,6,5,472,1,-1,0,0,no
43,0,2,0,no,110,yes,yes,1,6,5,448,1,-1,0,0,no
59,1,2,1,no,-76,yes,yes,1,6,5,264,1,-1,0,0,no
47,2,0,3,no,178,yes,no,1,6,5,169,1,-1,0,0,no
40,0,0,2,no,-66,yes,no,1,6,5,288,1,-1,0,0,no
32,2,0,0,no,0,yes,no,1,6,5,176,2,-1,0,0,no
29,0,0,0,no,1,yes,no,1,6,5,215,1,-1,0,0,no
36,0,0,0,no,0,yes,no,1,6,5,337,1,-1,0,0,no
55,8,0,1,no,5345,no,no,1,6,5,278,1,-1,0,0,no
30,0,2,0,no,-209,yes,no,1,6,5,188,2,-1,0,0,no
39,3,1,0,no,0,yes,no,1,6,5,174,2,-1,0,0,no
39,0,2,0,no,42,yes,no,1,6,5,226,2,-1,0,0,no
50,0,2,0,no,41,yes,no,1,6,5,190,1,-1,0,0,no
44,0,0,0,no,-99,yes,no,1,6,5,111,2,-1,0,0,no
37,2,1,0,no,17,yes,no,1,6,5,164,1,-1,0,0,no
46,3,0,2,no,276,yes,yes,1,6,5,157,2,-1,0,0,no
32,2,1,3,no,-170,no,no,1,6,5,46,1,-1,0,0,no
37,1,1,1,no,230,yes,yes,1,6,5,374,1,-1,0,0,no
29,0,0,0,no,9,yes,no,1,6,5,349,1,-1,0,0,no
41,0,0,0,no,946,yes,no,1,6,5,325,1,-1,0,0,no
45,0,0,2,no,1297,yes,no,1,6,5,233,2,-1,0,0,no
57,5,2,0,no,-331,yes,no,1,6,5,531,1,-1,0,0,no
48,0,1,0,no,44,yes,no,1,6,5,153,1,-1,0,0,no
60,5,0,0,yes,15,no,no,1,6,5,80,1,-1,0,0,no
26,3,1,0,no,712,yes,no,1,6,5,232,1,-1,0,0,no
58,5,0,0,no,5435,yes,no,1,6,5,118,1,-1,0,0,no
34,3,0,0,no,507,yes,no,1,6,5,190,1,-1,0,0,no
55,8,2,0,no,387,yes,no,1,6,5,918,1,-1,0,0,yes
41,0,0,2,no,0,yes,yes,1,6,5,238,1,-1,0,0,no
50,1,2,0,no,1716,yes,no,1,6,5,82,1,-1,0,0,no
49,7,0,0,no,167,yes,yes,1,6,5,198,3,-1,0,0,no
44,3,0,3,no,40,no,yes,1,6,5,160,2,-1,0,0,no
44,0,0,2,no,148,yes,no,1,6,5,211,1,-1,0,0,no
31,2,0,0,no,17,yes,yes,1,6,5,120,1,-1,0,0,no
34,0,1,1,no,1011,yes,no,1,6,5,136,1,-1,0,0,no
46,1,1,3,no,1527,yes,no,1,6,5,269,1,-1,0,0,no
42,1,0,1,no,744,no,no,1,6,5,157,1,-1,0,0,no
52,3,0,0,no,484,yes,no,1,6,5,128,1,-1,0,0,no
29,1,1,1,no,0,yes,no,1,6,5,211,1,-1,0,0,no
53,5,0,2,no,136,yes,no,1,6,5,267,2,-1,0,0,no
43,0,0,0,no,1335,yes,no,1,6,5,371,2,-1,0,0,no
38,1,0,0,no,517,yes,no,1,6,5,288,2,-1,0,0,no
46,1,0,1,no,459,yes,no,1,6,5,221,1,-1,0,0,no
48,1,2,3,no,549,yes,no,1,6,5,427,1,-1,0,0,no
30,3,2,0,no,83,yes,yes,1,6,5,310,1,-1,0,0,no
44,0,0,2,no,213,no,no,1,6,5,158,1,-1,0,0,no
31,9,0,2,no,203,yes,no,1,6,5,604,3,-1,0,0,no
42,4,1,0,no,518,yes,no,1,6,5,198,1,-1,0,0,no
40,1,1,1,no,3877,yes,no,1,6,5,145,1,-1,0,0,no
52,3,0,0,no,1236,yes,no,1,6,5,247,1,-1,0,0,no
45,0,2,0,no,756,yes,no,1,6,5,179,2,-1,0,0,no
48,0,0,0,no,157,yes,no,1,6,5,73,1,-1,0,0,no
45,0,0,2,no,-66,yes,no,1,6,5,263,2,-1,0,0,no
34,0,0,3,no,245,yes,no,1,6,5,13,1,-1,0,0,no
34,0,0,2,no,-144,yes,no,1,6,5,79,2,-1,0,0,no
46,0,0,0,no,71,yes,no,1,6,5,416,1,-1,0,0,no
49,4,2,0,no,505,yes,no,1,6,5,162,1,-1,0,0,no
50,2,0,2,no,249,yes,no,1,6,5,129,1,-1,0,0,no
34,3,1,0,no,0,yes,no,1,6,5,150,1,-1,0,0,no
40,8,1,0,no,11,yes,no,1,6,5,43,1,-1,0,0,no
36,3,0,0,no,639,yes,no,1,6,5,191,1,-1,0,0,no
59,0,2,3,no,124,yes,no,1,6,5,26,1,-1,0,0,no
45,0,0,0,no,82,yes,no,1,6,5,250,1,-1,0,0,no
36,6,0,1,no,107,yes,no,1,6,5,146,1,-1,0,0,no
56,4,0,0,no,473,yes,no,1,6,5,416,1,-1,0,0,no
42,4,2,0,no,372,yes,yes,1,6,5,121,2,-1,0,0,no
30,3,0,0,no,46,yes,no,1,6,5,114,2,-1,0,0,no
30,10,1,1,no,34,yes,no,1,6,5,289,1,-1,0,0,no
47,6,0,3,no,935,yes,no,1,6,5,225,1,-1,0,0,no
33,0,0,0,no,-10,yes,no,1,6,5,123,1,-1,0,0,no
36,3,0,0,no,-106,yes,no,1,6,5,130,2,-1,0,0,no
39,4,2,2,no,471,yes,no,1,6,5,161,2,-1,0,0,no
56,3,2,0,no,778,yes,no,1,6,5,149,2,-1,0,0,no
39,0,2,3,no,170,yes,no,1,6,5,268,2,-1,0,0,no
42,2,0,0,no,315,yes,no,1,6,5,259,2,-1,0,0,no
52,0,0,0,no,3165,no,no,1,6,5,26,1,-1,0,0,no
36,3,2,0,no,131,yes,no,1,6,5,153,1,-1,0,0,no
35,7,0,0,yes,204,yes,no,1,6,5,424,2,-1,0,0,no
47,2,0,0,no,83,yes,no,1,6,5,179,2,-1,0,0,no
59,4,2,0,no,0,yes,yes,1,6,5,97,1,-1,0,0,no
57,0,0,2,no,5431,yes,yes,1,6,5,383,1,-1,0,0,no
38,1,0,3,no,1759,yes,no,1,6,5,440,1,-1,0,0,no
46,8,0,0,no,-125,yes,no,1,6,5,23,1,-1,0,0,no
34,0,0,0,no,0,no,no,1,6,5,195,1,-1,0,0,no
28,4,1,0,no,5090,yes,no,1,6,5,1297,3,-1,0,0,yes
38,2,0,3,no,573,yes,no,1,6,5,87,1,-1,0,0,no
56,0,0,0,no,1602,yes,no,1,6,5,427,1,-1,0,0,no
41,0,1,2,yes,-137,yes,yes,1,6,5,189,1,-1,0,0,no
52,2,0,3,no,0,no,no,1,6,5,195,1,-1,0,0,no
54,4,0,0,no,193,no,no,1,6,5,179,1,-1,0,0,no
61,5,0,0,no,195,yes,yes,1,6,5,179,1,-1,0,0,no
53,7,0,0,no,288,no,no,1,6,5,69,1,-1,0,0,no
47,2,0,0,no,19,yes,no,1,6,5,105,2,-1,0,0,no
53,0,0,2,no,25,yes,no,1,6,5,266,3,-1,0,0,no
46,4,0,0,no,216,yes,no,1,6,5,524,2,-1,0,0,no
39,0,2,2,no,190,yes,yes,1,6,5,96,2,-1,0,0,no
56,2,2,0,no,99,yes,no,1,6,5,155,2,-1,0,0,no
55,4,2,2,no,2298,yes,no,1,6,5,162,2,-1,0,0,no
44,1,0,1,no,17,yes,no,1,6,5,352,2,-1,0,0,no
37,2,0,2,no,0,yes,no,1,6,5,76,4,-1,0,0,no
35,0,0,2,no,0,yes,no,1,6,5,154,2,-1,0,0,no
55,0,0,0,no,840,yes,no,1,6,5,310,2,-1,0,0,no
37,4,0,0,no,358,yes,no,1,6,5,390,3,-1,0,0,no
30,2,1,0,no,0,yes,no,1,6,5,369,1,-1,0,0,no
37,0,0,2,no,-325,yes,yes,1,6,5,112,2,-1,0,0,no
36,2,1,0,no,-15,yes,no,1,6,5,341,3,-1,0,0,no
38,2,0,0,no,581,yes,no,1,6,5,79,1,-1,0,0,no
41,3,2,2,no,4070,yes,no,1,6,5,140,2,-1,0,0,no
48,5,0,0,no,74,no,yes,1,6,5,315,1,-1,0,0,no
55,4,2,0,no,141,yes,no,1,6,5,262,2,-1,0,0,no
28,4,2,0,no,89,no,no,1,6,5,174,2,-1,0,0,no
54,4,0,0,yes,0,yes,no,1,6,5,138,3,-1,0,0,no
30,0,0,0,no,450,no,no,1,6,5,526,2,-1,0,0,no
48,2,0,1,no,310,no,no,1,6,5,135,1,-1,0,0,no
31,6,0,0,no,0,yes,no,1,6,5,36,5,-1,0,0,no
38,0,0,0,no,384,yes,no,1,6,5,1906,3,-1,0,0,no
37,0,0,0,no,395,yes,no,1,6,5,219,2,-1,0,0,no
37,4,1,3,no,-118,yes,no,1,6,5,147,2,-1,0,0,no
56,0,0,2,no,5,yes,yes,1,6,5,407,2,-1,0,0,no
51,0,0,0,no,50,yes,yes,1,6,5,121,1,-1,0,0,no
39,0,0,0,no,285,yes,yes,1,6,5,209,1,-1,0,0,no
49,2,0,3,no,15,no,no,1,6,5,92,2,-1,0,0,no
51,0,0,2,no,653,yes,yes,1,6,5,208,1,-1,0,0,no
43,6,0,0,no,918,yes,no,1,6,5,193,1,-1,0,0,no
32,4,0,0,no,243,yes,yes,1,6,5,144,1,-1,0,0,no
29,2,1,1,no,405,yes,no,1,6,5,65,1,-1,0,0,no
48,1,2,1,no,1328,yes,no,1,6,5,339,1,-1,0,0,no
55,4,0,2,no,255,yes,no,1,6,5,285,1,-1,0,0,no
53,0,0,0,no,3397,yes,no,1,6,5,231,1,-1,0,0,no
47,2,0,3,no,2106,yes,no,1,6,5,168,1,-1,0,0,no
39,1,0,1,no,2877,yes,no,1,6,5,278,1,-1,0,0,no
31,0,1,1,no,60,yes,yes,1,6,5,389,1,-1,0,0,no
39,0,0,2,no,2226,yes,no,1,6,5,158,1,-1,0,0,no
40,0,0,2,no,2880,yes,no,1,6,5,145,2,-1,0,0,no
40,2,1,3,no,-5,yes,no,1,6,5,78,2,-1,0,0,no
48,2,0,0,no,147,no,no,1,6,5,142,3,-1,0,0,no
33,2,2,0,no,7,yes,yes,1,6,5,87,1,-1,0,0,no
40,2,0,0,no,109,yes,no,1,6,5,147,2,-1,0,0,no
59,5,0,2,no,-119,yes,no,1,6,5,289,1,-1,0,0,no
30,2,0,0,no,484,yes,no,1,6,5,703,1,-1,0,0,yes
31,1,1,1,no,1852,yes,no,1,6,5,170,3,-1,0,0,no
35,8,0,0,no,533,yes,no,1,6,5,802,1,-1,0,0,no
54,2,2,0,no,21,yes,no,1,6,5,381,2,-1,0,0,no
34,3,1,3,no,2434,yes,no,1,6,5,218,4,-1,0,0,no
32,2,0,0,no,90,yes,yes,1,6,5,57,2,-1,0,0,no
56,3,2,3,no,4246,yes,no,1,6,5,304,2,-1,0,0,no
32,3,1,1,no,395,yes,no,1,6,5,241,3,-1,0,0,no
42,0,0,2,no,15,yes,no,1,6,5,230,1,-1,0,0,no
33,4,0,1,no,85,no,no,1,6,5,262,3,-1,0,0,no
52,7,0,1,no,-184,yes,yes,1,6,5,392,2,-1,0,0,no
52,4,0,0,no,660,no,no,1,6,5,201,2,-1,0,0,no
52,0,2,2,yes,-183,yes,no,1,6,5,145,1,-1,0,0,no
30,8,2,0,no,1144,yes,no,1,6,5,252,1,-1,0,0,no
44,4,2,0,no,1,yes,no,1,6,5,235,4,-1,0,0,no
35,3,0,0,no,69,yes,yes,1,6,5,235,2,-1,0,0,no
55,1,1,0,no,220,yes,no,1,6,5,328,2,-1,0,0,no
33,0,0,2,no,332,yes,no,1,6,5,116,2,-1,0,0,no
37,0,1,0,no,240,yes,no,1,6,5,246,1,-1,0,0,no
42,2,1,0,no,0,yes,no,1,6,5,293,1,-1,0,0,no
43,8,0,0,no,0,yes,no,1,6,5,37,2,-1,0,0,no
38,7,0,1,no,898,yes,no,1,6,5,132,2,-1,0,0,no
37,2,0,0,no,123,yes,yes,1,6,5,530,2,-1,0,0,no
31,10,1,0,no,252,yes,no,1,6,5,175,3,-1,0,0,no
41,1,0,1,no,65,yes,no,1,6,5,524,2,-1,0,0,no
41,2,0,0,no,-366,yes,yes,1,6,5,29,3,-1,0,0,no
29,10,1,0,no,209,yes,no,1,6,5,311,2,-1,0,0,no
38,3,1,0,no,221,yes,no,1,6,5,211,2,-1,0,0,no
44,6,2,1,no,4,yes,no,1,6,5,312,3,-1,0,0,no
39,3,0,0,no,104,yes,no,1,6,5,412,1,-1,0,0,no
28,2,1,0,no,312,yes,no,1,6,5,392,1,-1,0,0,no
33,0,0,0,no,-349,yes,no,1,6,5,191,1,-1,0,0,no
41,4,0,3,no,4,no,no,1,6,5,284,2,-1,0,0,no
40,0,0,2,no,-322,yes,yes,1,6,5,144,1,-1,0,0,no
29,3,0,0,no,-150,yes,no,1,6,5,328,1,-1,0,0,no
38,1,0,3,no,1349,yes,no,1,6,5,100,1,-1,0,0,no
32,3,0,1,no,281,yes,no,1,6,5,226,1,-1,0,0,no
45,4,0,0,no,1259,yes,no,1,6,5,507,1,-1,0,0,no
33,3,1,0,no,101,yes,no,1,6,5,392,1,-1,0,0,no
34,0,0,0,no,848,yes,no,1,6,5,684,2,-1,0,0,no
41,7,0,3,no,89,yes,no,1,6,5,333,2,-1,0,0,no
41,0,0,0,no,140,yes,no,1,6,5,311,3,-1,0,0,no
35,3,1,0,no,148,yes,no,1,6,5,128,2,-1,0,0,no
40,2,1,0,no,200,yes,no,1,6,5,322,2,-1,0,0,no
60,6,0,2,no,46,yes,no,1,6,5,202,4,-1,0,0,no
47,4,2,0,no,201,yes,no,1,6,5,92,2,-1,0,0,no
46,0,0,2,no,530,yes,no,1,6,5,739,3,-1,0,0,no
31,0,1,0,no,0,yes,no,1,6,5,273,2,-1,0,0,no
49,6,0,0,no,1,yes,no,1,6,5,260,3,-1,0,0,no
29,0,0,0,no,43,yes,no,1,6,5,268,2,-1,0,0,no
31,1,1,1,no,-173,yes,no,1,6,5,396,2,-1,0,0,no
38,1,0,1,no,389,yes,no,1,6,5,262,1,-1,0,0,no
37,0,0,2,no,215,yes,yes,1,6,5,308,3,-1,0,0,no
35,2,0,0,no,-131,yes,no,1,6,5,467,2,-1,0,0,no
31,1,1,0,no,783,yes,no,1,6,5,320,1,-1,0,0,no
41,3,0,0,no,0,yes,no,1,6,5,160,3,-1,0,0,no
46,4,0,3,no,80,yes,no,1,6,5,245,2,-1,0,0,no
40,4,2,0,no,105,yes,no,1,6,5,189,2,-1,0,0,no
29,3,0,0,no,182,yes,yes,1,6,5,477,1,-1,0,0,no
49,3,0,0,no,82,yes,no,1,6,5,310,1,-1,0,0,no
42,1,0,1,no,0,yes,no,1,6,5,65,3,-1,0,0,no
54,4,0,0,no,510,yes,no,1,6,5,196,2,-1,0,0,no
40,1,1,1,no,242,yes,no,1,6,5,221,2,-1,0,0,no
53,3,0,0,no,244,yes,yes,1,6,5,197,2,-1,0,0,no
49,1,0,1,no,92,yes,no,1,6,5,221,2,-1,0,0,no
40,0,0,2,yes,0,yes,no,1,6,5,64,2,-1,0,0,no
29,10,1,0,no,948,yes,no,1,6,5,75,2,-1,0,0,no
36,0,0,2,no,23,yes,no,1,6,5,400,2,-1,0,0,no
37,2,0,0,no,710,yes,no,1,6,5,378,3,-1,0,0,no
39,4,0,0,no,1205,yes,no,1,6,5,118,2,-1,0,0,no
36,2,0,0,no,368,yes,yes,1,6,5,1597,2,-1,0,0,yes
44,7,0,1,no,1631,yes,no,1,6,5,346,2,-1,0,0,no
40,3,0,0,no,6,yes,no,1,6,5,60,3,-1,0,0,no
49,0,0,0,no,26,yes,no,1,6,5,276,2,-1,0,0,no
30,2,1,3,no,-48,yes,no,1,6,5,152,2,-1,0,0,no
57,1,0,1,no,2142,yes,no,1,6,5,251,3,-1,0,0,no
24,4,1,0,no,77,yes,yes,1,6,5,390,2,-1,0,0,no
46,0,0,3,no,401,yes,no,1,6,5,306,2,-1,0,0,no
33,3,0,0,no,21,no,no,1,6,5,189,3,-1,0,0,no
43,4,2,0,no,0,yes,no,1,6,5,125,2,-1,0,0,no
43,3,1,0,no,-497,yes,no,1,6,5,234,2,-1,0,0,no
40,0,2,2,no,369,no,no,1,6,5,79,2,-1,0,0,no
44,2,1,3,no,78,yes,no,1,6,5,13,6,-1,0,0,no
35,2,1,1,no,226,yes,yes,1,6,5,283,3,-1,0,0,no
47,2,0,0,no,503,yes,no,1,6,5,109,2,-1,0,0,no
33,0,0,0,no,372,yes,no,1,6,5,132,2,-1,0,0,no
31,3,0,0,no,0,yes,yes,1,6,5,144,2,-1,0,0,no
40,0,2,0,no,0,yes,no,1,6,5,121,2,-1,0,0,no
36,7,0,1,no,125,yes,no,1,6,5,95,3,-1,0,0,no
56,5,2,2,no,4,yes,no,1,6,5,31,3,-1,0,0,no
40,3,1,3,no,419,yes,no,1,6,5,112,3,-1,0,0,no
41,3,2,0,no,322,yes,no,1,6,5,87,4,-1,0,0,no
53,5,0,0,no,303,yes,no,1,6,5,593,2,-1,0,0,no
39,0,0,0,no,607,yes,no,1,6,5,99,2,-1,0,0,no
44,0,2,0,no,579,yes,no,1,6,5,198,2,-1,0,0,no
38,3,0,0,no,3047,yes,no,1,6,5,285,2,-1,0,0,no
54,2,2,0,no,83,yes,no,1,6,5,190,3,-1,0,0,no
58,1,0,1,no,68,yes,no,1,6,5,172,5,-1,0,0,no
52,0,0,2,no,58,yes,no,1,6,5,213,3,-1,0,0,no
28,3,1,0,no,251,yes,no,1,6,5,178,2,-1,0,0,no
36,0,0,0,no,688,yes,no,1,6,5,174,2,-1,0,0,no
60,5,0,2,no,364,yes,no,1,6,5,631,2,-1,0,0,no
42,4,2,0,no,55,yes,no,1,6,5,176,5,-1,0,0,no
42,3,0,0,no,101,yes,no,1,6,5,32,3,-1,0,0,no
44,1,0,1,no,105,yes,no,1,6,5,1529,2,-1,0,0,no
51,0,2,2,no,325,yes,no,1,6,5,254,2,-1,0,0,no
49,0,0,2,no,198,yes,no,1,6,5,200,2,-1,0,0,no
47,7,0,3,no,209,yes,no,1,6,5,135,2,-1,0,0,no
37,0,0,0,no,183,yes,no,1,6,5,112,4,-1,0,0,no
34,1,0,1,no,105,yes,no,1,6,5,314,3,-1,0,0,no
35,4,0,0,no,109,yes,no,1,6,5,597,3,-1,0,0,no
35,0,1,0,no,376,yes,yes,1,6,5,207,3,-1,0,0,no
40,0,0,2,no,-7,yes,no,1,6,5,410,2,-1,0,0,no
55,2,0,0,no,0,no,no,1,6,5,160,3,-1,0,0,no
55,5,0,0,no,143,yes,no,1,6,5,42,3,-1,0,0,no
35,1,1,1,no,550,yes,no,1,6,5,55,2,-1,0,0,no
57,0,0,2,no,162,yes,no,1,6,5,155,2,-1,0,0,no
53,1,0,1,no,115,yes,no,1,6,5,336,3,-1,0,0,no
41,0,0,2,no,512,yes,no,1,6,5,233,2,-1,0,0,no
57,0,0,3,no,807,yes,no,1,6,5,211,2,-1,0,0,no
45,0,0,3,no,248,yes,no,1,6,5,88,5,-1,0,0,no
43,0,0,2,no,1211,yes,no,1,6,5,208,3,-1,0,0,no
56,6,0,3,no,7,no,no,1,6,5,305,2,-1,0,0,no
31,7,0,1,no,281,yes,no,1,6,5,206,2,-1,0,0,no
37,0,1,0,no,88,yes,no,1,6,5,128,2,-1,0,0,no
30,1,0,1,no,32,yes,no,1,6,5,122,3,-1,0,0,no
30,3,1,0,no,115,yes,no,1,6,5,66,3,-1,0,0,no
54,0,0,0,no,254,yes,no,1,6,5,66,2,-1,0,0,no
36,1,0,1,no,144,yes,no,1,6,5,164,2,-1,0,0,no
55,8,0,1,no,383,no,no,1,6,5,343,3,-1,0,0,no
37,3,1,0,no,569,yes,yes,1,6,5,126,2,-1,0,0,no
38,9,0,0,no,0,yes,no,1,6,5,59,3,-1,0,0,no
48,3,0,0,no,3754,yes,no,1,6,5,249,3,-1,0,0,no
55,9,2,1,no,6920,yes,no,1,6,5,406,3,-1,0,0,no
59,4,0,0,no,307,yes,yes,1,6,5,250,7,-1,0,0,no
37,2,0,0,no,-421,yes,no,1,6,5,183,5,-1,0,0,no
33,0,2,0,no,60,no,no,1,6,5,190,3,-1,0,0,no
44,0,0,2,no,67,yes,no,1,6,5,220,2,-1,0,0,no
57,2,0,0,no,402,yes,no,1,6,5,153,3,-1,0,0,no
30,6,1,1,no,800,no,no,1,6,5,95,2,-1,0,0,no
42,2,0,1,no,239,yes,yes,1,6,5,191,3,-1,0,0,no
51,0,2,0,no,421,yes,no,1,6,5,216,2,-1,0,0,no
44,3,2,0,no,161,yes,no,1,7,5,89,2,-1,0,0,no
